ticket,time_setup,type,state,volume_initial,volume_current,price_open,sl,tp,symbol,comment
144539969,2026-03-05 16:37:03,0,4,0.27,0.0,1.82099,0.0,0.0,GBPCAD.p,[tp 1.82099]
144603162,2026-03-05 17:00:00,0,4,0.2,0.0,0.0,0.0,0.0,AUDUSD.p,P200/E10/TP2/Tsto2
144603179,2026-03-05 17:00:00,0,4,0.16,0.0,0.0,0.0,0.0,GBPCHF.p,P200/E10/TP2/Tsto2
144603221,2026-03-05 17:00:00,0,4,0.32,0.0,0.0,0.0,0.0,GBPJPY.p,P200/E10/TP2/Tsto2
144603231,2026-03-05 17:00:00,1,4,0.28,0.0,0.0,0.0,0.0,GBPAUD.p,P200/E10/TP2/Tsto2
144605739,2026-03-05 17:00:50,0,4,0.28,0.0,1.8951500000000001,0.0,0.0,GBPAUD.p,[tp 1.89515]
144611983,2026-03-05 17:02:56,1,4,0.2,0.0,0.70441,0.0,0.0,AUDUSD.p,[tp 0.70441]
144622491,2026-03-05 17:06:11,1,4,0.16,0.0,0.0,0.0,0.0,GBPCHF.p,
144622513,2026-03-05 17:06:12,1,4,0.32,0.0,0.0,0.0,0.0,GBPJPY.p,
144650013,2026-03-05 17:15:00,0,4,0.28,0.0,0.0,0.0,0.0,GBPAUD.p,P200/E10/TP2/Tsto2
144652948,2026-03-05 17:16:12,1,4,0.28,0.0,1.8975499999999998,0.0,0.0,GBPAUD.p,[tp 1.89755]
144718913,2026-03-05 17:45:00,1,4,37.56,0.0,0.0,0.0,0.0,GBPCAD.p,P200/E10/TP2/Tsto2
144723750,2026-03-05 17:47:35,0,4,37.56,0.0,1.82176,0.0,0.0,GBPCAD.p,[tp 1.82176]
144743727,2026-03-05 18:00:00,0,4,0.21,0.0,0.0,0.0,0.0,AUDUSD.p,P200/E10/TP2/Tsto2
144743746,2026-03-05 18:00:00,1,4,0.3,0.0,0.0,0.0,0.0,GBPAUD.p,P200/E10/TP2/Tsto2
144743747,2026-03-05 18:00:00,0,4,0.17,0.0,0.0,0.0,0.0,GBPCHF.p,P200/E10/TP2/Tsto2
144767754,2026-03-05 18:15:00,0,4,38.95,0.0,0.0,0.0,0.0,GBPSGD.p,P200/E10/TP2/Tsto2
144774896,2026-03-05 18:20:21,1,4,38.95,0.0,1.7046299999999999,0.0,0.0,GBPSGD.p,[tp 1.70463]
144779063,2026-03-05 18:22:21,1,4,0.17,0.0,1.04189,0.0,0.0,GBPCHF.p,[tp 1.04189]
144792014,2026-03-05 18:30:00,1,4,0.38,0.0,0.0,0.0,0.0,EURNZD.p,P200/E10/TP2/Tsto2
144796944,2026-03-05 18:31:39,0,4,0.38,0.0,1.96692,0.0,0.0,EURNZD.p,[tp 1.96692]
144818215,2026-03-05 18:45:00,0,4,0.36,0.0,0.0,0.0,0.0,GBPJPY.p,P200/E10/TP2/Tsto2
144818225,2026-03-05 18:45:00,1,4,0.38,0.0,0.0,0.0,0.0,EURNZD.p,P200/E10/TP2/Tsto2
144818245,2026-03-05 18:45:00,0,4,0.28,0.0,0.0,0.0,0.0,GBPSGD.p,P200/E10/TP2/Tsto2
144821878,2026-03-05 18:48:33,0,4,0.38,0.0,1.96621,0.0,0.0,EURNZD.p,[tp 1.96621]
144837709,2026-03-05 19:02:16,1,4,0.28,0.0,1.70554,0.0,0.0,GBPSGD.p,[tp 1.70554]
144838204,2026-03-05 19:02:34,1,4,0.36,0.0,209.978,0.0,0.0,GBPJPY.p,[tp 209.978]
144851783,2026-03-05 19:15:00,0,4,0.36,0.0,0.0,0.0,0.0,GBPJPY.p,P200/E10/TP2/Tsto2
144864874,2026-03-05 19:28:10,1,4,0.36,0.0,210.041,0.0,0.0,GBPJPY.p,[tp 210.041]
144929067,2026-03-05 20:00:00,1,4,0.35,0.0,0.0,0.0,0.0,GBPJPY.p,P200/E10/TP2/Tsto2
144937369,2026-03-05 20:03:50,0,4,0.35,0.0,210.156,0.0,0.0,GBPJPY.p,[tp 210.156]
144951450,2026-03-05 20:15:00,1,4,0.38,0.0,0.0,0.0,0.0,EURNZD.p,P200/E10/TP2/Tsto2
144951460,2026-03-05 20:15:00,1,4,0.31,0.0,0.0,0.0,0.0,GBPCAD.p,P200/E10/TP2/Tsto2
144951478,2026-03-05 20:15:00,1,4,0.35,0.0,0.0,0.0,0.0,GBPJPY.p,P200/E10/TP2/Tsto2
144954055,2026-03-05 20:16:53,0,4,0.31,0.0,1.82484,0.0,0.0,GBPCAD.p,[tp 1.82484]
144954366,2026-03-05 20:17:16,0,4,0.38,0.0,1.96947,0.0,0.0,EURNZD.p,[tp 1.96947]
144959933,2026-03-05 20:21:07,0,4,0.35,0.0,210.141,0.0,0.0,GBPJPY.p,[tp 210.141]
144974928,2026-03-05 20:30:00,1,4,0.28,0.0,0.0,0.0,0.0,GBPSGD.p,P200/E10/TP2/Tsto2
144993268,2026-03-05 20:45:00,1,4,0.38,0.0,0.0,0.0,0.0,EURNZD.p,P200/E10/TP2/Tsto2
145008116,2026-03-05 21:00:00,1,4,0.35,0.0,0.0,0.0,0.0,GBPJPY.p,P200/E10/TP2/Tsto2
145008119,2026-03-05 21:00:00,1,4,0.31,0.0,0.0,0.0,0.0,GBPCAD.p,P200/E10/TP2/Tsto2
145011244,2026-03-05 21:02:29,0,4,0.38,0.0,1.96896,0.0,0.0,EURNZD.p,[tp 1.96896]
145015369,2026-03-05 21:06:31,0,4,0.31,0.0,1.82435,0.0,0.0,GBPCAD.p,[tp 1.82435]
145018775,2026-03-05 21:10:42,0,4,0.35,0.0,210.237,0.0,0.0,GBPJPY.p,[tp 210.237]
145038715,2026-03-05 21:30:00,0,4,0.31,0.0,0.0,0.0,0.0,GBPCAD.p,P200/E10/TP2/Tsto2
145041777,2026-03-05 21:32:34,1,4,0.31,0.0,1.82503,0.0,0.0,GBPCAD.p,[tp 1.82503]
145053953,2026-03-05 21:45:00,1,4,0.35,0.0,0.0,0.0,0.0,GBPJPY.p,P200/E10/TP2/Tsto2
145067139,2026-03-05 21:57:49,0,4,0.35,0.0,210.221,0.0,0.0,GBPJPY.p,[tp 210.221]
145090109,2026-03-05 22:15:00,0,4,0.31,0.0,0.0,0.0,0.0,GBPCAD.p,P200/E10/TP2/Tsto2
145111448,2026-03-05 22:30:00,1,4,0.35,0.0,0.0,0.0,0.0,GBPJPY.p,P200/E10/TP2/Tsto2
145227960,2026-03-06 02:01:01,0,4,0.35,0.0,210.286,0.0,0.0,GBPJPY.p,[tp 210.286]
145237606,2026-03-06 02:10:04,1,4,0.21,0.0,0.70156,0.0,0.0,AUDUSD.p,[tp 0.70156]
145266504,2026-03-06 02:44:17,0,4,0.3,0.0,0.0,0.0,0.0,GBPAUD.p,
145266540,2026-03-06 02:44:18,1,4,0.31,0.0,0.0,0.0,0.0,GBPCAD.p,
145266603,2026-03-06 02:44:18,0,4,0.28,0.0,0.0,0.0,0.0,GBPSGD.p,
145324086,2026-03-06 03:30:00,0,4,0.3,0.0,0.0,0.0,0.0,EURNZD.p,930/E10/TP2/Tsto2
145324088,2026-03-06 03:30:00,1,4,0.3,0.0,0.0,0.0,0.0,GBPJPY.p,930/E10/TP2/Tsto2
145326830,2026-03-06 03:32:06,1,4,0.3,0.0,1.9662199999999999,0.0,0.0,EURNZD.p,[tp 1.96622]
145408126,2026-03-06 04:45:00,0,4,0.3,0.0,0.0,0.0,0.0,EURNZD.p,930/E10/TP2/Tsto2
145408870,2026-03-06 04:46:12,1,4,0.3,0.0,1.9651399999999999,0.0,0.0,EURNZD.p,[tp 1.96514]
145418946,2026-03-06 05:00:00,0,4,0.3,0.0,0.0,0.0,0.0,EURNZD.p,930/E10/TP2/Tsto2
145418982,2026-03-06 05:00:00,0,4,0.3,0.0,0.0,0.0,0.0,GBPAUD.p,930/E10/TP2/Tsto2
145440832,2026-03-06 05:24:48,1,4,0.3,0.0,1.9662899999999999,0.0,0.0,EURNZD.p,[tp 1.96629]
145448453,2026-03-06 05:37:24,1,4,0.3,0.0,1.89993,0.0,0.0,GBPAUD.p,[tp 1.89993]
145458364,2026-03-06 06:00:00,1,4,0.3,0.0,0.0,0.0,0.0,EURNZD.p,930/E10/TP2/Tsto2
145459582,2026-03-06 06:02:36,0,4,0.3,0.0,1.96563,0.0,0.0,EURNZD.p,[tp 1.96563]
145469826,2026-03-06 06:30:00,0,4,0.3,0.0,0.0,0.0,0.0,GBPAUD.p,930/E10/TP2/Tsto2
145471021,2026-03-06 06:32:09,1,4,0.3,0.0,1.90019,0.0,0.0,GBPAUD.p,[tp 1.90019]
145492421,2026-03-06 07:15:00,1,4,0.3,0.0,0.0,0.0,0.0,GBPAUD.p,930/E10/TP2/Tsto2
145500195,2026-03-06 07:29:55,0,4,0.3,0.0,1.8997000000000002,0.0,0.0,GBPAUD.p,[tp 1.89970]
145528975,2026-03-06 08:00:00,0,4,0.3,0.0,0.0,0.0,0.0,GBPAUD.p,930/E10/TP2/Tsto2
145559597,2026-03-06 08:45:00,1,4,0.3,0.0,0.0,0.0,0.0,GBPJPY.p,930/E10/TP2/Tsto2
145596157,2026-03-06 09:32:43,0,4,0.3,0.0,210.675,0.0,0.0,GBPJPY.p,[tp 210.675]
145596158,2026-03-06 09:32:43,0,4,0.3,0.0,210.675,0.0,0.0,GBPJPY.p,[tp 210.675]
145642827,2026-03-06 10:29:54,1,4,0.3,0.0,1.9005,0.0,0.0,GBPAUD.p,[tp 1.90050]
145643141,2026-03-06 10:30:00,0,4,0.3,0.0,0.0,0.0,0.0,GBPJPY.p,930/E10/TP2/Tsto2
145647714,2026-03-06 10:32:40,1,4,0.3,0.0,210.648,0.0,0.0,GBPJPY.p,[tp 210.648]
145656911,2026-03-06 10:45:00,0,4,0.3,0.0,0.0,0.0,0.0,GBPJPY.p,930/E10/TP2/Tsto2
145656923,2026-03-06 10:45:00,1,4,0.3,0.0,0.0,0.0,0.0,GBPAUD.p,930/E10/TP2/Tsto2
145658847,2026-03-06 10:46:59,0,4,0.3,0.0,1.89989,0.0,0.0,GBPAUD.p,[tp 1.89989]
145665670,2026-03-06 11:00:00,1,4,0.3,0.0,0.0,0.0,0.0,GBPAUD.p,930/E10/TP2/Tsto2
145751355,2026-03-06 12:15:00,0,4,0.3,0.0,0.0,0.0,0.0,AUDUSD.p,930/E10/TP2/Tsto2
145751384,2026-03-06 12:15:00,0,4,0.3,0.0,0.0,0.0,0.0,GBPCAD.p,930/E10/TP2/Tsto2
145753485,2026-03-06 12:17:38,1,4,0.3,0.0,0.70056,0.0,0.0,AUDUSD.p,[tp 0.70056]
145764137,2026-03-06 12:30:00,0,4,0.3,0.0,0.0,0.0,0.0,AUDUSD.p,930/E10/TP2/Tsto2
145764160,2026-03-06 12:30:00,1,4,0.3,0.0,0.0,0.0,0.0,EURNZD.p,930/E10/TP2/Tsto2
145769134,2026-03-06 12:34:45,0,4,0.3,0.0,1.97051,0.0,0.0,EURNZD.p,[tp 1.97051]
145769885,2026-03-06 12:35:38,1,4,0.3,0.0,0.70086,0.0,0.0,AUDUSD.p,[tp 0.70086]
145776528,2026-03-06 12:45:00,1,4,0.3,0.0,0.0,0.0,0.0,EURNZD.p,930/E10/TP2/Tsto2
145778597,2026-03-06 12:47:07,0,4,0.3,0.0,1.9701300000000002,0.0,0.0,EURNZD.p,[tp 1.97013]
145788139,2026-03-06 13:00:00,1,4,0.3,0.0,0.0,0.0,0.0,EURNZD.p,930/E10/TP2/Tsto2
145788145,2026-03-06 13:00:00,0,4,0.3,0.0,0.0,0.0,0.0,AUDUSD.p,930/E10/TP2/Tsto2
145789048,2026-03-06 13:01:05,0,4,0.3,0.0,1.9687299999999999,0.0,0.0,EURNZD.p,[tp 1.96873]
145799669,2026-03-06 13:12:15,1,4,0.3,0.0,0.70126,0.0,0.0,AUDUSD.p,[tp 0.70126]
145813514,2026-03-06 13:30:00,1,4,0.3,0.0,0.0,0.0,0.0,EURNZD.p,930/E10/TP2/Tsto2
145819863,2026-03-06 13:35:23,0,4,0.3,0.0,1.96923,0.0,0.0,EURNZD.p,[tp 1.96923]
145871458,2026-03-06 14:15:00,1,4,0.3,0.0,0.0,0.0,0.0,EURNZD.p,930/E10/TP2/Tsto2
145883979,2026-03-06 14:30:00,0,4,0.3,0.0,0.0,0.0,0.0,AUDUSD.p,930/E10/TP2/Tsto2
145886746,2026-03-06 14:32:42,1,4,0.3,0.0,0.70042,0.0,0.0,AUDUSD.p,[tp 0.70042]
145900639,2026-03-06 14:45:36,0,4,0.3,0.0,1.96915,0.0,0.0,EURNZD.p,[tp 1.96915]
145952778,2026-03-06 15:20:40,1,4,0.3,0.0,1.8229899999999999,0.0,0.0,GBPCAD.p,[tp 1.82299]
145954492,2026-03-06 15:21:15,1,4,0.3,0.0,210.811,0.0,0.0,GBPJPY.p,[tp 210.811]
146008922,2026-03-06 15:45:00,1,4,0.3,0.0,0.0,0.0,0.0,GBPCAD.p,930/E10/TP2/Tsto2
146008939,2026-03-06 15:45:00,1,4,0.3,0.0,0.0,0.0,0.0,GBPSGD.p,930/E10/TP2/Tsto2
146008946,2026-03-06 15:45:00,0,4,0.3,0.0,0.0,0.0,0.0,EURNZD.p,930/E10/TP2/Tsto2
146008980,2026-03-06 15:45:00,1,4,0.3,0.0,0.0,0.0,0.0,GBPCHF.p,930/E10/TP2/Tsto2
146008987,2026-03-06 15:45:00,1,4,0.3,0.0,0.0,0.0,0.0,GBPJPY.p,930/E10/TP2/Tsto2
146012991,2026-03-06 15:46:31,1,4,0.3,0.0,1.97086,0.0,0.0,EURNZD.p,[tp 1.97086]
146013195,2026-03-06 15:46:37,0,4,0.3,0.0,1.71106,0.0,0.0,GBPSGD.p,[tp 1.71106]
146013509,2026-03-06 15:46:46,0,4,0.3,0.0,1.82271,0.0,0.0,GBPCAD.p,[tp 1.82271]
146013748,2026-03-06 15:46:52,0,4,0.3,0.0,210.688,0.0,0.0,GBPJPY.p,[tp 210.688]
146035427,2026-03-06 15:55:54,0,4,0.3,0.0,1.04298,0.0,0.0,GBPCHF.p,[tp 1.04298]
146046578,2026-03-06 16:00:00,1,4,0.3,0.0,0.0,0.0,0.0,AUDUSD.p,930/E10/TP2/Tsto2
146046608,2026-03-06 16:00:00,1,4,0.3,0.0,0.0,0.0,0.0,GBPSGD.p,930/E10/TP2/Tsto2
146046684,2026-03-06 16:00:00,1,4,0.3,0.0,0.0,0.0,0.0,GBPJPY.p,930/E10/TP2/Tsto2
146046777,2026-03-06 16:00:00,1,4,0.3,0.0,0.0,0.0,0.0,GBPCAD.p,930/E10/TP2/Tsto2
146063801,2026-03-06 16:06:16,0,4,0.3,0.0,1.70923,0.0,0.0,GBPSGD.p,[tp 1.70923]
146067267,2026-03-06 16:08:36,0,4,0.3,0.0,0.69813,0.0,0.0,AUDUSD.p,[tp 0.69813]
146068550,2026-03-06 16:09:13,0,4,0.3,0.0,210.537,0.0,0.0,GBPJPY.p,[tp 210.537]
146078734,2026-03-06 16:15:00,0,4,0.3,0.0,0.0,0.0,0.0,AUDUSD.p,930/E10/TP2/Tsto2
146078774,2026-03-06 16:15:00,1,4,0.3,0.0,0.0,0.0,0.0,EURNZD.p,930/E10/TP2/Tsto2
146081636,2026-03-06 16:16:35,0,4,0.3,0.0,1.96892,0.0,0.0,EURNZD.p,[tp 1.96892]
146098788,2026-03-06 16:28:18,1,4,0.3,0.0,0.69885,0.0,0.0,AUDUSD.p,[tp 0.69885]
146101197,2026-03-06 16:30:00,0,4,0.3,0.0,0.0,0.0,0.0,AUDUSD.p,930/E10/TP2/Tsto2
146147629,2026-03-06 16:45:00,1,4,0.3,0.0,0.0,0.0,0.0,GBPJPY.p,930/E10/TP2/Tsto2
146147634,2026-03-06 16:45:00,1,4,0.3,0.0,0.0,0.0,0.0,GBPAUD.p,930/E10/TP2/Tsto2
146151101,2026-03-06 16:46:29,0,4,0.3,0.0,210.533,0.0,0.0,GBPJPY.p,[tp 210.533]
146163140,2026-03-06 16:51:48,1,4,0.3,0.0,0.6993,0.0,0.0,AUDUSD.p,[tp 0.69930]
146180975,2026-03-06 17:00:00,0,4,0.3,0.0,0.0,0.0,0.0,AUDUSD.p,930/E10/TP2/Tsto2
146184628,2026-03-06 17:01:01,1,4,0.3,0.0,0.70058,0.0,0.0,AUDUSD.p,[tp 0.70058]
146219578,2026-03-06 17:15:00,0,4,0.3,0.0,0.0,0.0,0.0,GBPSGD.p,930/E10/TP2/Tsto2
146219624,2026-03-06 17:15:00,0,4,0.3,0.0,0.0,0.0,0.0,GBPJPY.p,930/E10/TP2/Tsto2
146219633,2026-03-06 17:15:00,1,4,0.3,0.0,0.0,0.0,0.0,EURNZD.p,930/E10/TP2/Tsto2
146219694,2026-03-06 17:15:00,0,4,0.3,0.0,0.0,0.0,0.0,GBPCHF.p,930/E10/TP2/Tsto2
146224291,2026-03-06 17:17:26,0,4,0.3,0.0,1.96886,0.0,0.0,EURNZD.p,[tp 1.96886]
146247151,2026-03-06 17:28:17,0,4,0.3,0.0,1.8201,0.0,0.0,GBPCAD.p,[tp 1.82010]
146250660,2026-03-06 17:30:00,1,4,0.3,0.0,0.0,0.0,0.0,AUDUSD.p,930/E10/TP2/Tsto2
146254316,2026-03-06 17:31:25,0,4,0.3,0.0,1.90439,0.0,0.0,GBPAUD.p,[tp 1.90439]
146254317,2026-03-06 17:31:25,0,4,0.3,0.0,1.90439,0.0,0.0,GBPAUD.p,[tp 1.90439]
146254620,2026-03-06 17:31:38,1,4,0.3,0.0,1.0415,0.0,0.0,GBPCHF.p,[tp 1.04150]
146276333,2026-03-06 17:43:31,0,4,0.3,0.0,0.70079,0.0,0.0,AUDUSD.p,[tp 0.70079]
146302855,2026-03-06 18:00:00,0,4,0.3,0.0,0.0,0.0,0.0,EURNZD.p,930/E10/TP2/Tsto2
146302910,2026-03-06 18:00:00,1,4,0.3,0.0,0.0,0.0,0.0,AUDUSD.p,930/E10/TP2/Tsto2
146302941,2026-03-06 18:00:00,0,4,0.3,0.0,0.0,0.0,0.0,GBPAUD.p,930/E10/TP2/Tsto2
146303056,2026-03-06 18:00:00,0,4,0.3,0.0,0.0,0.0,0.0,GBPCAD.p,930/E10/TP2/Tsto2
146306018,2026-03-06 18:01:34,1,4,0.3,0.0,1.8208600000000001,0.0,0.0,GBPCAD.p,[tp 1.82086]
146306708,2026-03-06 18:02:01,1,4,0.3,0.0,1.90787,0.0,0.0,GBPAUD.p,[tp 1.90787]
146306900,2026-03-06 18:02:05,1,4,0.3,0.0,1.9675099999999999,0.0,0.0,EURNZD.p,[tp 1.96751]
146308911,2026-03-06 18:03:50,1,4,0.3,0.0,1.7109100000000002,0.0,0.0,GBPSGD.p,[tp 1.71091]
146310350,2026-03-06 18:04:15,1,4,0.3,0.0,210.875,0.0,0.0,GBPJPY.p,[tp 210.875]
146326041,2026-03-06 18:15:00,0,4,0.3,0.0,0.0,0.0,0.0,EURNZD.p,930/E10/TP2/Tsto2
146334670,2026-03-06 18:21:30,1,4,0.3,0.0,1.9681,0.0,0.0,EURNZD.p,[tp 1.96810]
146344252,2026-03-06 18:30:00,1,4,0.3,0.0,0.0,0.0,0.0,GBPAUD.p,930/E10/TP2/Tsto2
146355042,2026-03-06 18:36:56,0,4,0.3,0.0,1.90843,0.0,0.0,GBPAUD.p,[tp 1.90843]
146367218,2026-03-06 18:45:00,1,4,0.3,0.0,0.0,0.0,0.0,GBPCAD.p,930/E10/TP2/Tsto2
146377593,2026-03-06 18:54:02,0,4,0.3,0.0,1.82294,0.0,0.0,GBPCAD.p,[tp 1.82294]
146387513,2026-03-06 19:00:00,1,4,0.3,0.0,0.0,0.0,0.0,GBPAUD.p,930/E10/TP2/Tsto2
146387521,2026-03-06 19:00:00,1,4,0.3,0.0,0.0,0.0,0.0,GBPCAD.p,930/E10/TP2/Tsto2
146387554,2026-03-06 19:00:00,1,4,0.3,0.0,0.0,0.0,0.0,GBPSGD.p,930/E10/TP2/Tsto2
146388863,2026-03-06 19:01:15,0,4,0.3,0.0,1.9077,0.0,0.0,GBPAUD.p,[tp 1.90770]
146408140,2026-03-06 19:15:00,1,4,0.3,0.0,0.0,0.0,0.0,GBPJPY.p,930/E10/TP2/Tsto2
146436253,2026-03-06 19:37:33,0,4,0.3,0.0,1.8215599999999998,0.0,0.0,GBPCAD.p,[tp 1.82156]
146474558,2026-03-06 20:15:00,0,4,0.3,0.0,0.0,0.0,0.0,GBPCAD.p,930/E10/TP2/Tsto2
146474614,2026-03-06 20:15:00,1,4,0.3,0.0,0.0,0.0,0.0,GBPAUD.p,930/E10/TP2/Tsto2
146476456,2026-03-06 20:17:07,1,4,0.3,0.0,1.82127,0.0,0.0,GBPCAD.p,[tp 1.82127]
146478866,2026-03-06 20:20:30,0,4,0.3,0.0,1.90662,0.0,0.0,GBPAUD.p,[tp 1.90662]
146482020,2026-03-06 20:24:16,0,4,0.3,0.0,211.15,0.0,0.0,GBPJPY.p,[tp 211.150]
146482038,2026-03-06 20:24:16,1,4,0.3,0.0,0.0,0.0,0.0,GBPJPY.p,930/E10/TP2/Tsto2
146482041,2026-03-06 20:24:16,0,4,0.3,0.0,1.71183,0.0,0.0,GBPSGD.p,[tp 1.71183]
146486597,2026-03-06 20:30:00,1,4,0.3,0.0,0.0,0.0,0.0,GBPSGD.p,930/E10/TP2/Tsto2
146502477,2026-03-06 20:45:00,0,4,0.3,0.0,0.0,0.0,0.0,GBPAUD.p,930/E10/TP2/Tsto2
146508569,2026-03-06 20:50:52,1,4,0.3,0.0,1.90682,0.0,0.0,GBPAUD.p,[tp 1.90682]
146511600,2026-03-06 20:54:08,0,4,0.3,0.0,1.7117200000000001,0.0,0.0,GBPSGD.p,[tp 1.71172]
146516939,2026-03-06 21:00:00,0,4,0.3,0.0,0.0,0.0,0.0,GBPAUD.p,930/E10/TP2/Tsto2
146520274,2026-03-06 21:04:00,1,4,0.3,0.0,1.9073099999999998,0.0,0.0,GBPAUD.p,[tp 1.90731]
146577857,2026-03-06 22:15:00,0,4,0.3,0.0,0.0,0.0,0.0,GBPCAD.p,930/E10/TP2/Tsto2
146577862,2026-03-06 22:15:00,0,4,0.3,0.0,0.0,0.0,0.0,GBPAUD.p,930/E10/TP2/Tsto2
146580367,2026-03-06 22:17:41,1,4,0.3,0.0,1.81925,0.0,0.0,GBPCAD.p,[tp 1.81925]
146582506,2026-03-06 22:21:27,1,4,0.3,0.0,1.90636,0.0,0.0,GBPAUD.p,[tp 1.90636]
146856408,2026-03-09 00:01:06,0,4,0.3,0.0,211.099,0.0,0.0,GBPJPY.p,[tp 211.099]
146856696,2026-03-09 00:01:12,0,4,0.3,0.0,0.7002,0.0,0.0,AUDUSD.p,[tp 0.70020]
146914597,2026-03-09 01:15:00,0,4,0.3,0.0,0.0,0.0,0.0,GBPJPY.p,930/E10/TP2/Tsto2
146914658,2026-03-09 01:15:00,1,4,0.3,0.0,0.0,0.0,0.0,GBPAUD.p,930/E10/TP2/Tsto2
146945113,2026-03-09 01:23:55,1,4,0.3,0.0,211.087,0.0,0.0,GBPJPY.p,[tp 211.087]
146957382,2026-03-09 01:30:00,0,4,0.3,0.0,0.0,0.0,0.0,GBPSGD.p,930/E10/TP2/Tsto2
146957387,2026-03-09 01:30:00,0,4,0.3,0.0,0.0,0.0,0.0,GBPCAD.p,930/E10/TP2/Tsto2
146963604,2026-03-09 01:32:10,0,4,0.3,0.0,1.90672,0.0,0.0,GBPAUD.p,[tp 1.90672]
146978785,2026-03-09 01:38:41,1,4,0.3,0.0,1.70909,0.0,0.0,GBPSGD.p,[tp 1.70909]
146997007,2026-03-09 01:45:00,1,4,0.3,0.0,0.0,0.0,0.0,EURNZD.p,930/E10/TP2/Tsto2
146999664,2026-03-09 01:46:13,1,4,0.3,0.0,1.81086,0.0,0.0,GBPCAD.p,[tp 1.81086]
147001090,2026-03-09 01:47:04,0,4,0.3,0.0,1.9681899999999999,0.0,0.0,EURNZD.p,[tp 1.96819]
147030537,2026-03-09 02:00:00,0,4,0.3,0.0,0.0,0.0,0.0,GBPCAD.p,930/E10/TP2/Tsto2
147069406,2026-03-09 02:11:57,1,4,0.3,0.0,0.0,0.0,0.0,GBPCAD.p,
147216228,2026-03-09 03:15:00,1,4,0.3,0.0,0.0,0.0,0.0,EURNZD.p,F30/E20/TP5/Tsto2
147250601,2026-03-09 03:29:15,0,4,0.3,0.0,1.96795,0.0,0.0,EURNZD.p,[tp 1.96795]
147252221,2026-03-09 03:30:00,0,4,0.3,0.0,0.0,0.0,0.0,AUDJPY.p,F30/E20/TP5/Tsto2
147258019,2026-03-09 03:32:41,1,4,0.3,0.0,110.442,0.0,0.0,AUDJPY.p,[tp 110.442]
147281875,2026-03-09 03:45:00,0,4,0.3,0.0,0.0,0.0,0.0,GBPCAD.p,F30/E20/TP5/Tsto2
147281919,2026-03-09 03:45:00,0,4,0.3,0.0,0.0,0.0,0.0,AUDJPY.p,F30/E20/TP5/Tsto2
147312119,2026-03-09 03:58:52,1,4,0.3,0.0,110.47,0.0,0.0,AUDJPY.p,[tp 110.470]
147314878,2026-03-09 04:00:00,1,4,0.3,0.0,0.0,0.0,0.0,GBPAUD.p,F30/E20/TP5/Tsto2
147314959,2026-03-09 04:00:00,0,4,0.3,0.0,0.0,0.0,0.0,AUDJPY.p,F30/E20/TP5/Tsto2
147322881,2026-03-09 04:01:24,0,4,0.3,0.0,1.9085999999999999,0.0,0.0,GBPAUD.p,[tp 1.90860]
147323103,2026-03-09 04:01:28,1,4,0.3,0.0,110.553,0.0,0.0,AUDJPY.p,[tp 110.553]
147364395,2026-03-09 04:15:00,1,4,0.3,0.0,0.0,0.0,0.0,GBPAUD.p,F30/E20/TP5/Tsto2
147364420,2026-03-09 04:15:00,0,4,0.3,0.0,0.0,0.0,0.0,AUDUSD.p,F30/E20/TP5/Tsto2
147410284,2026-03-09 04:33:17,0,4,0.3,0.0,1.9068,0.0,0.0,GBPAUD.p,[tp 1.90680]
147410299,2026-03-09 04:33:18,0,4,0.3,0.0,0.0,0.0,0.0,GBPAUD.p,F30/E20/TP5/Tsto2
147414160,2026-03-09 04:35:21,1,4,0.3,0.0,0.6975,0.0,0.0,AUDUSD.p,[tp 0.69750]
147423890,2026-03-09 04:40:02,1,4,0.3,0.0,1.9074200000000001,0.0,0.0,GBPAUD.p,[tp 1.90742]
147430690,2026-03-09 04:45:00,0,4,0.3,0.0,0.0,0.0,0.0,AUDUSD.p,F30/E20/TP5/Tsto2
147430724,2026-03-09 04:45:00,1,4,0.3,0.0,0.0,0.0,0.0,SGDJPY.p,F30/E20/TP5/Tsto2
147453496,2026-03-09 04:59:50,0,4,0.3,0.0,0.0,0.0,0.0,GBPSGD.p,F30/E20/TP5/Tsto2
147453688,2026-03-09 05:00:00,0,4,0.3,0.0,0.0,0.0,0.0,EURNZD.p,F30/E20/TP5/Tsto2
147462081,2026-03-09 05:04:36,1,4,0.3,0.0,1.70679,0.0,0.0,GBPSGD.p,[tp 1.70679]
147471263,2026-03-09 05:10:21,1,4,0.3,0.0,0.69759,0.0,0.0,AUDUSD.p,[tp 0.69759]
147476643,2026-03-09 05:15:00,0,4,0.3,0.0,0.0,0.0,0.0,GBPSGD.p,F30/E20/TP5/Tsto2
147476682,2026-03-09 05:15:00,0,4,0.3,0.0,0.0,0.0,0.0,AUDUSD.p,F30/E20/TP5/Tsto2
147507429,2026-03-09 05:40:00,1,4,0.3,0.0,0.69834,0.0,0.0,AUDUSD.p,[tp 0.69834]
147533993,2026-03-09 06:05:42,1,4,0.3,0.0,1.7072500000000002,0.0,0.0,GBPSGD.p,[tp 1.70725]
147544273,2026-03-09 06:15:00,0,4,0.3,0.0,0.0,0.0,0.0,GBPAUD.p,F30/E20/TP5/Tsto2
